Date,Auto,Capital Goods,Healthcare,Consumer Durables,FMCG,IT,Metal,Oil & Gas,PSU
05-Jun-03,1096.47,1146.64,1350.72,755.2,792.1,1033.48,2064.75,1789.52,2172.26
06-Jun-03,1099.39,1147.21,1358.62,769.62,802.36,1050.28,2076.09,1795.05,2180.03
09-Jun-03,1114.61,1182.6,1374.51,777.19,826.12,1042.6,2126.66,1774.39,2174.78
10-Jun-03,1108.15,1181.37,1358.57,773.53,820.72,1015.38,2118.24,1733.71,2116.7
11-Jun-03,1116.64,1208.1,1363.65,768.55,819.6,1028.64,2162.83,1742.34,2139.82
12-Jun-03,1135.22,1217.41,1375.95,769.75,825.41,1044.74,2189.59,1774.42,2171.23
13-Jun-03,1138.68,1221.67,1384.04,761.67,823.24,1047.25,2171.22,1797.24,2177.11
16-Jun-03,1132.99,1214.82,1405.83,752.42,813.18,1040.07,2165.3,1797.03,2179.1
17-Jun-03,1165.04,1227.32,1437.66,759.89,825.84,1086.64,2214.8,1833.29,2210.1
18-Jun-03,1168.46,1230.36,1426.21,760.72,831.65,1094.33,2229.85,1861.61,2237.88
19-Jun-03,1164.08,1231.74,1417.55,753.99,837.11,1085.72,2295.11,1881.97,2263.74
20-Jun-03,1171.83,1239.84,1425.37,747.02,861.03,1091.75,2330.62,1897.61,2275.65
23-Jun-03,1165.63,1220.79,1415.24,748.94,858.28,1087.65,2332.01,1835.54,2224.25
24-Jun-03,1171.42,1218.41,1386.52,756.08,858.74,1075.68,2361.8,1842.79,2257.57
25-Jun-03,1181.06,1255.68,1411.6,771.39,875.44,1083.13,2391.8,1865.65,2298.26
26-Jun-03,1202.7,1255.66,1420.26,767.66,884.84,1108.78,2383.8,1849.88,2280.79
27-Jun-03,1212.82,1256.71,1466.28,773.67,877.29,1136.59,2409.81,1862.83,2300.01
30-Jun-03,1217.12,1281.08,1515.88,777.49,888.33,1140.72,2450.51,1856.3,2305.14
01-Jul-03,1218.1,1307.89,1547.64,791.63,885.38,1139.7,2485.71,1850.25,2294.48
02-Jul-03,1240.46,1316.49,1573.33,820.48,886.38,1110.22,2524.1,1841.19,2291.51
03-Jul-03,1246.94,1316.1,1624.2,818.03,888.1,1101.27,2557.48,1842.87,2322.66
04-Jul-03,1257.82,1325.29,1613.39,822.86,872.87,1095.79,2545.36,1886.15,2351.77
07-Jul-03,1270.77,1343.64,1611.59,818.45,865.94,1103.93,2613.93,1899.37,2387.44
08-Jul-03,1265.05,1339.99,1609.75,807.63,870.07,1138.43,2580.45,1865.37,2341.21
09-Jul-03,1251.75,1316.91,1596.01,779.23,867.86,1130.28,2525.78,1852.68,2317.27
10-Jul-03,1251.33,1323.93,1586.13,765.54,864,1247.1,2533.15,1857.41,2317.37
11-Jul-03,1261.96,1316.91,1592.7,764.21,868.55,1203.7,2562.23,1850.97,2327.23
14-Jul-03,1272.79,1326.86,1615.48,781.01,863.28,1197.54,2598,1873.29,2359.4
15-Jul-03,1265.48,1310.21,1601.42,763.22,853.39,1160.18,2608.15,1856.34,2349.94
16-Jul-03,1271.21,1335.12,1606.67,765.8,851.9,1185.32,2664.29,1881.51,2380.13
17-Jul-03,1267.77,1308.48,1595.76,759.35,835.25,1161.68,2595.98,1856.14,2337.58
18-Jul-03,1278.06,1297.87,1586.38,748.23,820.64,1141.18,2597.51,1835.45,2306.05
21-Jul-03,1253.7,1270.92,1552.95,759.47,797.05,1105.22,2552.42,1797.71,2259.26
22-Jul-03,1225.16,1246.96,1551.04,743.4,805.26,1122.99,2522.76,1785.1,2223.75
23-Jul-03,1237.95,1231.5,1540.53,746.54,826.24,1155.26,2513.08,1786.94,2237.17
24-Jul-03,1239.99,1256.09,1563.67,743.6,852.08,1169.43,2521.88,1831.58,2270.16
25-Jul-03,1269.64,1269.47,1577.57,751.4,859.28,1184.39,2610.96,1851.07,2315.66
28-Jul-03,1283.07,1292.49,1623.09,762.2,858.28,1204.68,2680.53,1843.58,2321.8
29-Jul-03,1295.47,1292.39,1638.02,755.65,862.35,1203.8,2719.75,1837.42,2319.45
30-Jul-03,1321.76,1294.43,1654.1,759.91,859.14,1203.73,2764.17,1869.9,2372.67
31-Jul-03,1338.17,1280.89,1645.27,754.81,864.21,1195.72,2710.62,1885.73,2348.99
01-Aug-03,1370.75,1289.4,1630.51,753.73,857.87,1239.91,2722.7,1889.08,2367.5
04-Aug-03,1393.16,1306.06,1619.3,776.92,863.78,1244.45,2821.74,1956.64,2445.89
05-Aug-03,1368.44,1302.39,1612.01,769.81,851.2,1217.67,2775.27,1929.54,2397.59
06-Aug-03,1363.52,1281.78,1614.31,755.91,846.05,1177.09,2776.42,1961.64,2409.82
07-Aug-03,1393.22,1318.46,1637.69,780.14,861.97,1187.08,2874.73,2027.12,2498.65
08-Aug-03,1411.78,1367.99,1660.06,791.04,879.98,1208.78,2963.11,2093.45,2579.7
11-Aug-03,1422.39,1381.08,1669.87,805.48,886.86,1188.86,3176.94,2140.6,2663.74
12-Aug-03,1429.57,1396.07,1667.3,800.22,891.38,1162.44,3257.83,2106.45,2647.63
13-Aug-03,1441.32,1401.89,1668.09,807.63,901.62,1167.77,3342.78,2150.18,2699.09
14-Aug-03,1450.84,1420.39,1672.76,837.92,906.99,1151.56,3469.08,2119.33,2687.75
18-Aug-03,1480.52,1471.73,1671.52,871.31,923.63,1167.48,3887.96,2132.21,2764.2
19-Aug-03,1464.93,1447.57,1664,843.18,933.74,1175.44,3604.81,2124.22,2700.31
20-Aug-03,1477,1464.9,1684.52,846.56,943.2,1222.75,3455.69,2134.37,2707.76
21-Aug-03,1482.18,1458.36,1707.46,870.55,940.18,1246.98,3495.17,2180.4,2760.68
22-Aug-03,1477.88,1464.15,1741.5,902.55,940.1,1228.56,3554.91,2241.7,2814.52
25-Aug-03,1435.15,1416.94,1712.14,851.55,907.64,1187.79,3300.61,2184.63,2703.26
26-Aug-03,1494.18,1477.02,1772.45,939.24,943.61,1239.87,3592.44,2279.07,2850.77
27-Aug-03,1513.74,1503.18,1795.43,940,953.34,1277.88,3568.22,2340.35,2936.14
28-Aug-03,1513.84,1493.86,1824.56,931.89,953.85,1328.19,3502.83,2337.23,2919.85
29-Aug-03,1530.32,1526.41,1912.55,911.29,950.86,1323.02,3542.22,2395.44,2960.08
01-Sep-03,1538.57,1533.93,1936.1,915.69,971.66,1349.31,3577.16,2489.04,3044.94
02-Sep-03,1543.23,1535.68,1932.07,919.56,973.95,1365.86,3519.14,2479.84,3028.13
03-Sep-03,1519.82,1511.32,1895.85,895.65,951.57,1345,3463.08,2427.94,2967.66
04-Sep-03,1516.8,1507.41,1928.79,892.66,947.94,1441.05,3473.54,2450.49,2973.75
05-Sep-03,1549.35,1538.43,1948.44,896.87,972.35,1469.04,3551.05,2472.58,3000.55
08-Sep-03,1565.53,1579.16,2036.81,931.78,982.97,1495.98,3498.81,2522.1,3031.71
09-Sep-03,1548.44,1556.47,2032.92,908.53,967.93,1526.92,3384.62,2525.55,3006.04
10-Sep-03,1562.24,1562.04,2010.8,919.53,974.76,1490.77,3360.95,2560.4,3057.64
11-Sep-03,1561.9,1570.55,2022.36,929.48,957.36,1462.78,3398.59,2571.55,3086.73
12-Sep-03,1536.89,1556.26,1975.63,922.26,942.52,1426.4,3271.89,2499.25,2996.75
15-Sep-03,1507.03,1529.85,1912.32,886.17,930.36,1354.01,3182.14,2342.76,2812.32
16-Sep-03,1540.62,1567.04,1956.41,884.18,943.04,1426.4,3372.84,2360.74,2857.34
17-Sep-03,1541.73,1562.75,1937.23,874.49,931.19,1437.56,3300.76,2256.11,2728.17
18-Sep-03,1489.71,1531.67,1895.65,851.22,911.21,1398.22,3163.35,2172.05,2621.94
19-Sep-03,1522.5,1547.2,1901.43,843.74,925.6,1428.25,3210.39,2192.02,2632.79
22-Sep-03,1522.38,1545.13,1840.21,839.92,902.42,1415.47,3142.86,2151.55,2582.43
23-Sep-03,1561.48,1585.72,1845.03,837.09,924.72,1422.28,3245.72,2244.84,2686.06
24-Sep-03,1594.7,1628.6,1852.26,843.93,944.61,1474.41,3286.61,2321.1,2770.28
25-Sep-03,1576.53,1623.23,1871.86,846.97,928.07,1464.62,3359.69,2320.97,2788.15
26-Sep-03,1617.12,1620.16,1889.28,858.1,937.75,1508.59,3440.81,2323.97,2808.99
29-Sep-03,1641.23,1635.37,1888.4,867.73,929.54,1503.91,3460.21,2424.63,2919.54
30-Sep-03,1660.7,1683.6,1912.03,875.12,935.89,1517.89,3501.56,2438.82,2945.65
01-Oct-03,1678.18,1699.81,1925.37,875.93,939.78,1520.49,3566.41,2431.4,2955.35
03-Oct-03,1735.27,1710.58,1953.59,900.45,958.91,1509.42,3671.14,2459.24,2998.73
06-Oct-03,1813.2,1755.15,1964.46,940.61,971.35,1527.58,3783.72,2535.16,3090.2
07-Oct-03,1805.32,1756.61,1974.94,916.63,970.36,1508.72,3843.16,2499.81,3064.22
08-Oct-03,1810.78,1776.22,1997.58,939.57,959.88,1494.12,3908.85,2507.2,3098.14
09-Oct-03,1844.76,1786.19,2032.5,948.91,977,1512.19,4084.41,2504.71,3127.41
10-Oct-03,1874.32,1784.81,2025.75,935.74,980.64,1599.24,4079.78,2476.38,3067.3
13-Oct-03,1911.48,1779.24,2041.04,980.05,990.08,1634.37,4194.84,2549.39,3142.26
14-Oct-03,1862.64,1746.6,2054.86,979.72,972.41,1605.94,4048.18,2473.11,3052.38
15-Oct-03,1898.3,1745.22,2067.72,1001.39,981.79,1617.58,4105.22,2488.78,3072.82
16-Oct-03,1905.73,1761.32,2093.82,994.09,985.6,1606.17,4192.83,2469.81,3083.13
17-Oct-03,1908.88,1804.78,2082.81,993.82,993.56,1657.8,4242.27,2501.21,3125.35
20-Oct-03,1881.73,1762.23,2048.37,1013.58,986.07,1612.65,4209.28,2424.1,3033.16
21-Oct-03,1839.52,1730.98,1989.65,958.76,965.46,1563.32,4035.66,2394.07,2988.03
22-Oct-03,1841.98,1729.23,1990.03,954.23,960.25,1529.55,4027.58,2348.53,2939.2
23-Oct-03,1821.27,1712.8,1937.45,938.23,942.41,1496.95,3971.92,2317.79,2909.9
24-Oct-03,1882.93,1735.45,1956.4,961.16,955.6,1559.17,4040.95,2368.86,2969.71
25-Oct-03,1914.16,1763.42,1980.76,975.55,966.5,1566.26,4109.87,2427.52,3044.63
27-Oct-03,1882.64,1743.01,1960.81,941.43,942.33,1509.12,3981.06,2371.87,2974.03
28-Oct-03,1868.02,1750.03,1964.39,928.38,930.43,1527.66,3948.41,2354.24,2929.11
29-Oct-03,1906.8,1741.06,1970.32,929.82,933.21,1539.44,4007.67,2353.21,2931.5
30-Oct-03,1928.05,1816.54,1993.14,946.17,928.09,1546.35,4131.79,2350.44,2950.54
31-Oct-03,2003.37,1870.68,2051.22,962.4,930.28,1622.47,4220.06,2432.94,3045.6
03-Nov-03,2079.31,1885.12,2100.99,956.48,956.39,1706.64,4333.62,2467.85,3054.41
04-Nov-03,2057.21,1880.38,2155.92,940,965.38,1729.71,4397.39,2496.29,3109.04
05-Nov-03,2050.53,1862.86,2168.73,945.89,957.56,1728.43,4401.47,2537.74,3147.15
06-Nov-03,2053.89,1880.73,2144.54,978.33,958.72,1759.16,4524.37,2549.88,3167.76
07-Nov-03,2027.56,1863.9,2110.47,978.97,951.35,1718.5,4513.5,2545.77,3162.55
10-Nov-03,2048.75,1876.63,2134.92,1013.4,957.7,1714.64,4616.35,2605.36,3218.81
11-Nov-03,2067.46,1917.36,2158.38,1033.92,957.75,1723.59,4691.99,2622.58,3256.62
12-Nov-03,2083.47,1943.25,2155.34,1070.65,953.83,1724.99,4604.76,2617.46,3249.66
13-Nov-03,2078.07,1909.81,2129.11,1046.86,951.87,1680.64,4470.37,2556.53,3160.75
14-Nov-03,2032.76,1866.69,2098.71,1016.11,951.64,1654.18,4328.9,2491.54,3080.18
15-Nov-03,2065.5,1894.85,2117.3,1041.9,959.78,1661.28,4450.44,2513.25,3119.32
17-Nov-03,2109.92,1916.61,2127.48,1075.73,959.62,1677,4482.42,2531.26,3140.99
18-Nov-03,2099.74,1888.13,2121.42,1093.74,964.58,1666.36,4447.86,2495.05,3104.21
19-Nov-03,2057.28,1870.24,2099.76,1068.5,954.46,1673.05,4297.69,2452.03,3036.3
20-Nov-03,2043.78,1848.05,2079.62,1053.99,945.37,1659.56,4203.06,2408.83,2981.69
21-Nov-03,2058.24,1867.71,2082.87,1064.51,956.55,1696.54,4273.08,2427.55,2993.62
24-Nov-03,2083.06,1872.88,2094.43,1081.15,946.32,1703.97,4409.78,2424.99,3016.01
25-Nov-03,2132.49,1904.94,2118.54,1095.25,952.79,1732.23,4458.24,2472.75,3065.18
27-Nov-03,2158.35,1918.35,2168.48,1123.59,957.06,1792.23,4499.06,2495.21,3092.53
28-Nov-03,2184.63,1944.76,2177.3,1153.98,954.64,1808.42,4571.44,2542.33,3141.2
01-Dec-03,2271.42,2009.73,2221.52,1192.43,967.24,1904.7,4707.31,2563.29,3177.17
02-Dec-03,2284.55,2011.73,2227.56,1179.99,969.41,1881.14,4766.38,2561.07,3175.5
03-Dec-03,2299.61,2093.41,2306.11,1210.43,975.9,1881.97,4711.24,2579.93,3198.54
04-Dec-03,2301.83,2101.58,2327.84,1274.44,993.88,1877.81,4698.82,2626.06,3228.45
05-Dec-03,2258.7,2063.73,2314.02,1239.92,1016.77,1817.02,4597.84,2578.26,3175.85
08-Dec-03,2268.47,2073.14,2355.36,1315.34,1026.04,1827.56,4646.12,2581.97,3203.75
09-Dec-03,2312.73,2124.53,2406.78,1359.26,1038.61,1865.41,4760.74,2632.7,3266.69
10-Dec-03,2332.67,2109.72,2398.04,1336.32,1047.24,1884.7,4743.9,2709.71,3313.68
11-Dec-03,2325.68,2099.53,2369.4,1315.84,1039.62,1897.51,4746.11,2758.37,3380.69
12-Dec-03,2325.45,2093,2376.8,1349.15,1033.96,1906,4806.75,2746.21,3373.69
15-Dec-03,2346.8,2119.99,2403.68,1382.92,1063.69,1961.51,4887.7,2749,3385.66
16-Dec-03,2347.4,2141.94,2426.27,1411.86,1091.03,1970.59,4843.53,2733.3,3346.44
17-Dec-03,2367.39,2159.88,2452.47,1417.93,1090.41,1951.62,4831.27,2742.52,3356.32
18-Dec-03,2403.33,2204.45,2460.28,1444.07,1084.83,1968.78,4961.8,2862.94,3493.13
19-Dec-03,2439.74,2219.79,2495.13,1442.77,1091.83,1989.1,4970.47,2927.75,3560.53
22-Dec-03,2444.57,2279.62,2497.33,1489.3,1089.26,1994.9,5063.38,2954.69,3627.82
23-Dec-03,2458.52,2257.69,2461.9,1467.65,1089.98,1992.55,5059.47,2906.1,3584.1
24-Dec-03,2471.92,2274.93,2468.78,1459.09,1093.46,2021.38,5217.39,2924.49,3621.17
26-Dec-03,2518.18,2308.49,2502.18,1462.5,1105.12,2025.24,5414.43,2952.8,3691.79
29-Dec-03,2555.55,2347.64,2526.73,1456.32,1123.44,2081.83,5519.76,3015.13,3766.6
30-Dec-03,2515.72,2315.84,2493.89,1420.59,1115.97,2067.63,5360.24,3108.28,3795.88
31-Dec-03,2533.79,2335.54,2493.95,1411.45,1109.8,2073.05,5428.43,3161.2,3855.45
01-Jan-04,2546.6,2359.35,2518.23,1443.07,1137.42,2102.43,5520.55,3217.64,3964.19
02-Jan-04,2561.3,2407.35,2557.93,1455.23,1159,2114.98,5647.1,3445.11,4199.75
05-Jan-04,2529.88,2401.08,2527.05,1448.07,1163.26,2131.26,5599.36,3477.08,4269.03
06-Jan-04,2491.81,2354.25,2497.94,1380.68,1146.18,2054.51,5471.1,3377.37,4158.04
07-Jan-04,2477.59,2347.26,2458.75,1360.65,1132.19,2051.57,5457.48,3422.67,4173
08-Jan-04,2558.61,2436.77,2484.52,1402.79,1154.75,2121.92,5664.72,3546.6,4361.89
09-Jan-04,2634.48,2417.36,2500.29,1385.91,1155.57,2123.91,5528.91,3482.49,4322.73
12-Jan-04,2590.83,2382.3,2463.23,1370.16,1150.39,2089.56,5393.61,3382.16,4230.78
13-Jan-04,2635.18,2413,2505.98,1379.62,1148.32,2104.81,5388.37,3349.58,4189.76
14-Jan-04,2680.42,2438.49,2515.53,1423.18,1158.96,2103.95,5425.06,3350.75,4209.8
15-Jan-04,2608.4,2393.12,2482.1,1381.82,1160.66,2044.19,5385.26,3299.68,4149.16
16-Jan-04,2551.69,2346.68,2440.41,1327.44,1146,2016.52,5194.18,3224.31,4010.17
19-Jan-04,2620.92,2358.7,2467.81,1321.74,1156.16,2040.68,5341.67,3273.11,4086.29
20-Jan-04,2570.77,2314.37,2424.39,1308.9,1135.72,2000.18,5180.47,3183.69,3958.45
21-Jan-04,2430.43,2177.14,2359.46,1198.51,1106.92,1934.16,4875.94,2957.3,3654.66
22-Jan-04,2296.86,2121.83,2302.32,1180.83,1075.66,1893.06,4630.05,2892.17,3560.68
23-Jan-04,2461.1,2274.11,2360.57,1263.54,1077,2008.47,4972.57,3084.85,3822.42
27-Jan-04,2552.87,2333.44,2402.14,1296.6,1106.36,2035.97,5106.57,3204.69,3970.11
28-Jan-04,2524.55,2294.89,2378.47,1245.17,1069.95,1976.36,4953.45,3115.14,3850.59
29-Jan-04,2531.3,2256.5,2372.07,1233.13,1059.27,1914.94,4904.65,3077.96,3805.01
30-Jan-04,2496.4,2142.89,2336.21,1175.9,1053.59,1876.89,4703.39,2998.75,3676.06
03-Feb-04,2421.88,2134.45,2265.86,1086.79,1052.64,1830.99,4515.57,2854.61,3466.31
04-Feb-04,2532.32,2152.68,2289.69,1099.55,1052.62,1863.28,4795.62,2947,3600.81
05-Feb-04,2511.32,2171.26,2292.54,1110.42,1052.39,1870.97,4718.16,2944.77,3598.02
06-Feb-04,2529.81,2190.29,2276.2,1094.37,1042.81,1903.07,4772.1,3041.73,3717.81
09-Feb-04,2598.44,2261.27,2300.53,1133.34,1059.11,1959.31,4905.85,3100.98,3814.71
10-Feb-04,2583.77,2233.15,2298.98,1116.91,1061.1,1932.69,4876.42,3123.05,3815.83
11-Feb-04,2604.23,2256.97,2318.77,1109.18,1065.13,1937.54,5000.26,3126.43,3861.78
12-Feb-04,2628.95,2290.97,2330.52,1107.35,1071.36,1912.41,4974.88,3123.8,3854.82
13-Feb-04,2657.14,2295.67,2389.37,1127.72,1102.61,1946.01,5139.12,3148.78,3892.06
16-Feb-04,2703.9,2344.05,2411.69,1136.36,1096.92,1945.04,5145.38,3114.67,3863.33
17-Feb-04,2684.7,2353.87,2438,1148.09,1080.98,1949.97,5182.3,3112.58,3862.65
18-Feb-04,2703.81,2359.29,2453.06,1128.83,1069.65,1931.59,5122.44,3203.79,3932.26
19-Feb-04,2631.07,2297.59,2410.26,1092.87,1049.1,1842.4,4925.93,3113.19,3809.12
20-Feb-04,2655.59,2319.45,2406.93,1091.29,1045.53,1843.72,4973.54,3121.7,3811.72
23-Feb-04,2556.61,2266.04,2384.51,1075.46,1028.8,1802.21,4855.36,2992.89,3666.98
24-Feb-04,2597.01,2251.52,2393.25,1101.3,1036.92,1795.39,4938.51,2989.95,3687.25
25-Feb-04,2530.25,2182.04,2382.01,1083.02,1018.18,1772.65,4804.41,2872.43,3550.49
26-Feb-04,2515.02,2181.7,2355.6,1078.61,1018.67,1750.4,4752.32,2886.27,3557.52
27-Feb-04,2549.14,2227.07,2360.44,1071.87,1026.06,1812.14,4801.65,2958.07,3636.86
01-Mar-04,2608.41,2278.3,2332.31,1067.27,1037.41,1864.72,4862.27,3078.98,3772.02
03-Mar-04,2676.52,2282.79,2348.06,1075.89,1020.75,1852.9,4924.78,3077.72,3753.44
04-Mar-04,2637.25,2275.42,2344.24,1056.81,1001.33,1864.88,4778.49,3088.85,3758.75
05-Mar-04,2659.2,2330.45,2346.44,1036.45,1001.74,1846.05,4881.7,3219.16,3907.12
08-Mar-04,2657.9,2366.8,2369.33,1034.41,1000.11,1809.83,4963.28,3366.61,4082
09-Mar-04,2620.5,2365.07,2372.17,1009.9,992.9,1781.76,4870.74,3303.84,4030.92
10-Mar-04,2565.92,2336.57,2368.68,1000.75,976.48,1775.99,4824.09,3287.26,3995.83
11-Mar-04,2497.03,2287.84,2355.91,983.85,980.09,1756.05,4715.16,3226.19,3913.5
12-Mar-04,2504.58,2283.8,2349.26,979.02,983.5,1800.58,4738.17,3198.08,3891.87
15-Mar-04,2410.31,2236.43,2296.41,938.61,961.77,1749.08,4504.05,3100.26,3765.15
16-Mar-04,2396.92,2209.2,2262.35,927.37,947.25,1762.82,4522.18,3155.54,3807.39
17-Mar-04,2415.21,2192.15,2249.68,939.8,931.68,1774.65,4508.91,3182.17,3849.15
18-Mar-04,2359.76,2160.25,2225.09,913.03,925.8,1728.51,4397.06,3128.44,3794.44
19-Mar-04,2363.32,2178.95,2221.55,918.11,930.13,1767.44,4414.59,3128.01,3804.02
22-Mar-04,2279.63,2077.62,2200.9,890.8,928.51,1712.82,4203.74,3061.6,3708.25
23-Mar-04,2269.22,2082.34,2200.32,899.55,931.87,1726.35,4172.59,3052.23,3679.59
24-Mar-04,2306.26,2102.86,2195.26,898.44,923.83,1707.92,4102.17,3066.18,3695.84
25-Mar-04,2360.83,2127.51,2180.21,916.46,919.71,1722.7,4186.7,3071.65,3729.32
26-Mar-04,2400.47,2177.94,2203.67,937.78,928.44,1778.44,4276.44,3122.23,3818.37
29-Mar-04,2430.33,2238.43,2226.25,956.12,932.01,1761.27,4338.7,3148.7,3879.91
30-Mar-04,2406.95,2252.14,2248.49,977.95,931.8,1722.08,4311.34,3156.36,3884.96
31-Mar-04,2472.94,2282.07,2267.87,990.86,944.15,1694.05,4290.35,3200.42,3928.39
01-Apr-04,2540.07,2362.26,2325.16,1027.23,962.7,1734.92,4465.27,3241.84,3996.25
02-Apr-04,2550.18,2333.64,2322.77,1052.5,972.26,1721.67,4589.8,3327.47,4086.16
05-Apr-04,2583.33,2410.7,2328.49,1070.21,975.23,1774.27,4662.8,3329.26,4091.11
06-Apr-04,2555.78,2369.46,2344.73,1069.65,967.13,1795.74,4577.63,3313.3,4069.36
07-Apr-04,2549.62,2352.16,2360.52,1064.01,944.37,1801.97,4538.1,3316.76,4073.82
08-Apr-04,2575.51,2372.54,2384.84,1061.46,947.8,1816.59,4546.36,3389.2,4157.36
12-Apr-04,2562.89,2416.07,2401.62,1053.31,948.4,1794.71,4544.82,3363.14,4155.53
13-Apr-04,2585.63,2423.13,2414.45,1060.47,961.7,1919.99,4590.62,3409.06,4222.37
15-Apr-04,2616.75,2427.1,2406.16,1064.88,960.41,1901.73,4515.23,3398.78,4241.8
16-Apr-04,2622.97,2439.06,2416.74,1075.22,962.24,1920.49,4550.19,3395,4258.02
17-Apr-04,2618.76,2442.5,2417.15,1107.72,962.68,1913.73,4559.94,3388.68,4267
19-Apr-04,2585.57,2388.55,2401.25,1085.13,964.97,1883.18,4563.52,3308.69,4177.56
20-Apr-04,2575.42,2383.87,2394.11,1070.66,958.65,1892.7,4632.53,3306.23,4169.49
21-Apr-04,2642.53,2415.02,2425.09,1084.53,965.26,1899.78,4807.25,3376.17,4261.24
22-Apr-04,2692.35,2435.41,2495.05,1086.73,965.49,1897.3,4803.94,3409.02,4327.96
23-Apr-04,2684.57,2427.16,2495.77,1083.74,965.52,1885.8,4785.97,3404.87,4331.24
27-Apr-04,2574.12,2345.68,2455.59,1040.61,938.79,1820.07,4472.86,3258.92,4115.73
28-Apr-04,2586.6,2333.99,2447.88,1040.01,932.66,1806.1,4511.46,3234.37,4100.13
29-Apr-04,2590.64,2325.78,2473.27,1038.34,936.36,1798.39,4355.49,3236.18,4107.82
30-Apr-04,2552.09,2334.74,2474.12,1028.19,935.14,1814.24,4201.14,3203.67,4057.97
03-May-04,2504.49,2282.22,2443.84,1010.32,937.31,1802.91,3997.4,3147.74,3938.99
04-May-04,2552.96,2323.36,2467.56,1007.54,934.77,1839.15,4102.61,3204.64,4050.97
05-May-04,2571.42,2332.01,2483.06,1010.37,933.19,1855,4167.6,3236.84,4092.44
06-May-04,2599.19,2331.44,2504.41,1040.16,940.62,1863.67,4300.54,3289.56,4173.27
07-May-04,2557.45,2335.64,2481.13,1044.49,928.73,1825.17,4164.12,3250.73,4127.12
10-May-04,2511.79,2341.46,2455.14,1029.76,913.2,1789.2,4072.48,3188.53,4059.09
11-May-04,2395.22,2257.45,2373.96,981.56,884.04,1753.23,3834.21,3016.6,3849.45
12-May-04,2431.04,2262.02,2387.19,985.83,886.61,1772.23,3827.15,3049.62,3873.26
13-May-04,2428.35,2242.11,2426.58,983.46,889.4,1828.5,3820.56,3011.75,3766.16
14-May-04,2268.81,2035.12,2337.64,920.55,868.65,1770.62,3410.98,2642.52,3223.32
17-May-04,2081.55,1738.42,2143.39,828.21,777.02,1550.7,3007.26,2298.8,2793.37
18-May-04,2218.91,1850.06,2282.56,883.24,836.18,1726.51,3265.77,2418.45,2979.01
19-May-04,2283.59,1971.39,2333.6,929.63,847.4,1749.89,3492.73,2611.18,3253.36
20-May-04,2302.15,1938.32,2316.32,931.05,850.83,1730.29,3573.35,2553.29,3218.87
21-May-04,2295.83,1922.81,2311.85,932.18,856.29,1734.78,3633.59,2594.02,3250.01
24-May-04,2377.92,1966.51,2361.76,946.16,867.08,1874.16,3735.36,2613.54,3276.73
25-May-04,2342.15,1955.04,2345.88,935.01,877.08,1871.28,3696.56,2642.41,3298.33
26-May-04,2322.48,2009.52,2366.13,929.3,861.68,1857.38,3656.65,2640.03,3299.19
27-May-04,2307.29,2007.35,2365.18,925,870.42,1859.96,3589.19,2578.34,3232.62
28-May-04,2200.1,1927.3,2294.83,884.28,846.82,1759.32,3464.34,2434.43,3026.95
31-May-04,2132.28,1841.41,2231.06,853.28,843.82,1784.57,3406.52,2359.29,2903.66
01-Jun-04,2204,1826.76,2268,853.79,851.12,1798.96,3483.66,2421.18,2978.11
02-Jun-04,2204.49,1856.9,2272.1,860.6,851.28,1814.39,3559.12,2494.64,3076.13
03-Jun-04,2155.49,1860.96,2216.99,858.07,840.3,1760.44,3428.94,2421.75,2997.14
04-Jun-04,2178.6,1895.31,2233.89,852.27,846.1,1778.07,3489.31,2471.46,3070.03
07-Jun-04,2191.22,1888.39,2240.11,847.85,846.83,1780.6,3508.95,2524.87,3124.35
08-Jun-04,2223.44,1896.27,2244.62,853.81,845.74,1775.03,3492.22,2552.44,3134.18
09-Jun-04,2247.52,1916.84,2264.91,873.43,844.82,1777.66,3510.96,2542.18,3139.14
10-Jun-04,2232.79,1908.45,2270.31,884.88,837.63,1803.55,3499.83,2542.14,3137.58
11-Jun-04,2192.59,1890.35,2251.6,872.86,835.14,1759.32,3422.27,2474.33,3057.42
14-Jun-04,2165.85,1858.28,2217.49,849.98,823.37,1713.34,3271.04,2447.77,2973.81
15-Jun-04,2186.46,1884.31,2226.81,853.34,825.43,1745.19,3345.66,2482.15,3012.27
16-Jun-04,2164.02,1903.55,2214.39,857.23,823.48,1749.65,3294.17,2477.62,3008.14
17-Jun-04,2194.6,1915.31,2159.29,857.18,828.53,1767.86,3300.56,2515.33,3049.49
18-Jun-04,2175.33,1928.97,2125.97,856.99,816.22,1773.28,3241.52,2466.57,2999.69
21-Jun-04,2152.18,1928.2,2080.46,845.69,814.16,1797.67,3247.89,2450.03,2971.62
22-Jun-04,2132.96,1922.94,2059.74,838.27,815.06,1798.49,3270.08,2404.99,2931.36
23-Jun-04,2082.03,1883.65,2048.54,825.62,806.8,1775.67,3155.99,2330.91,2852.12
24-Jun-04,2109.04,1885.63,2064.2,837.44,815.53,1816.36,3174.88,2373.26,2889.5
25-Jun-04,2148.73,1923.94,2085.67,864.25,814.92,1834.66,3395.83,2407,2928.69
28-Jun-04,2179.37,1949.28,2135.61,881.79,819.44,1891.91,3517.67,2443.7,2987.39
