Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-April-2015,313.70,313.70,296.95,302.40,305.984484979223796183,2230677,36088,682552553.00,922647,41.36,16.75,-11.30
24-April-2015,312.00,312.95,307.40,308.10,308.971786361466349410,789689,15599,243991621.00,278225,35.23,5.55,-3.90
23-April-2015,313.50,315.80,309.90,311.80,312.234585908642205110,655423,14642,204645729.00,198216,30.24,5.90,-1.70
22-April-2015,312.65,314.80,303.50,312.95,310.306770324895243398,851259,21790,264151431.00,254674,29.92,11.30,0.30
21-April-2015,312.00,316.50,310.00,310.85,312.993667009168510907,607296,15055,190079802.00,209269,34.46,6.50,-1.15
20-April-2015,312.10,317.20,308.25,311.05,313.093710053447100058,630530,15556,197414977.00,136341,21.62,8.95,-1.05
17-April-2015,314.10,315.00,308.60,310.10,311.200214524959281640,3914696,17009,1218254235.00,3383003,86.42,6.40,-4.00
16-April-2015,316.95,317.45,310.55,312.25,312.771260547504025764,776250,16677,242788691.00,237771,30.63,6.90,-4.70
15-April-2015,318.10,322.35,313.35,315.30,318.900395690754769464,798098,21640,254513768.00,275126,34.47,9.00,-2.80
13-April-2015,319.55,320.00,316.00,316.90,317.740089837549393765,740225,15597,235199158.00,329148,44.47,4.00,-2.65
10-April-2015,319.50,321.75,317.50,318.25,319.014978324262116348,693402,15233,221205624.00,233209,33.63,4.25,-1.25
9-April-2015,318.40,321.95,317.05,320.60,319.952241819295661231,778631,16915,249124734.00,208732,26.81,4.90,2.20
8-April-2015,318.80,319.75,314.70,315.40,316.484932474430694467,707880,17050,224033354.00,212542,30.03,5.05,-3.40
7-April-2015,322.00,322.60,315.10,317.45,318.595459077005199270,1146507,21939,365271924.00,413982,36.11,7.50,-4.55
6-April-2015,325.00,325.45,319.50,321.30,321.803035769065586845,814950,14229,262253384.00,297316,36.48,5.95,-3.70
1-April-2015,315.00,323.75,314.75,322.90,319.152279127782523817,615718,14253,196507803.00,192628,31.29,9.00,7.90
31-March-2015,320.25,322.60,313.85,315.30,318.523682992055376578,818541,18020,260724694.00,223121,27.26,8.75,-4.95
30-March-2015,316.50,318.95,313.50,318.35,316.897037828970700699,775411,16853,245725449.00,226091,29.16,5.45,1.85
27-March-2015,312.05,316.10,308.40,314.40,312.054114906444178943,1000205,20886,312118086.00,226903,22.69,7.70,2.35
26-March-2015,310.70,313.50,302.80,307.55,310.147419294073324071,1189132,26558,368806221.00,446094,37.51,10.70,-3.15
25-March-2015,312.00,318.90,311.30,316.75,316.099985093583958232,811731,17186,256588157.00,247036,30.43,7.60,4.75
24-March-2015,311.50,316.60,309.50,312.05,313.158746897871292443,950154,19194,297549036.00,279660,29.43,7.10,0.55
23-March-2015,321.70,322.15,313.15,314.15,317.898471821399137990,1035023,19549,329032230.00,317899,30.71,9.00,-7.55
20-March-2015,329.00,329.50,318.00,319.10,323.072531043472478486,1248169,28423,403249118.00,384098,30.77,11.50,-9.90
19-March-2015,340.00,342.00,328.35,330.20,336.674683154031222989,1154662,24376,388745463.00,457431,39.62,13.65,-9.80
18-March-2015,333.00,336.50,331.10,334.65,333.972685359235976930,686262,13641,229192763.00,154333,22.49,5.40,1.65
17-March-2015,333.70,335.60,330.20,334.30,332.989761200463873289,756241,14279,251820510.00,110035,14.55,5.40,0.60
16-March-2015,329.40,332.70,325.70,331.40,329.257517438418237115,765121,22241,251921841.00,186633,24.39,7.00,2.00
13-March-2015,345.00,346.20,329.00,330.25,336.469768555981568009,1302518,32434,438257930.00,339928,26.10,17.20,-14.75
12-March-2015,337.50,339.70,334.65,338.10,337.085380791209634118,834368,17800,281253255.00,286960,34.39,5.05,0.60
11-March-2015,333.00,336.95,329.25,332.85,332.706686529014523002,746471,19859,248355893.00,122752,16.44,7.70,-0.15
10-March-2015,332.95,337.55,330.50,333.80,334.540236737598199948,727979,20283,243538267.00,132727,18.23,7.05,0.85
9-March-2015,343.80,343.80,331.85,332.70,336.098678127265484341,961439,23843,323138377.00,323501,33.65,11.95,-11.10
5-March-2015,346.90,349.85,340.15,347.75,344.802224712423518797,837951,25237,288927369.00,185713,22.16,9.70,0.85
4-March-2015,360.00,365.00,345.45,348.50,354.906760082366531063,1513236,37002,537057686.00,395405,26.13,19.55,-11.50
3-March-2015,348.70,349.25,344.05,348.40,346.698990656116112876,587015,14841,203517508.00,116397,19.83,5.20,-0.30
2-March-2015,351.00,351.95,340.90,348.85,347.331312667654105264,1172056,28443,407091749.00,272953,23.29,11.05,-2.15
