Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-December-2019,1336.10,1336.10,1310.20,1313.55,1319.408053636733035351,123050,5963,162353161.00,61789,50.21,25.90,-22.55
2-December-2019,1331.00,1342.40,1320.65,1332.65,1332.721446303291958985,138975,5346,185214963.00,43594,31.37,21.75,1.65
29-November-2019,1345.10,1350.00,1328.20,1330.60,1334.116505759992537661,107205,5853,143023960.00,48163,44.93,21.80,-14.50
28-November-2019,1345.35,1353.60,1327.90,1349.85,1340.438518856881834013,140108,6691,187806160.00,46313,33.06,25.70,4.50
27-November-2019,1368.00,1370.00,1315.05,1334.90,1334.271444691599815822,308398,15977,411486645.00,133512,43.29,54.95,-33.10
26-November-2019,1379.80,1379.80,1360.00,1362.90,1368.270549097297499345,133765,5929,183026710.00,67116,50.17,19.80,-16.90
25-November-2019,1382.00,1389.00,1370.50,1380.00,1374.075039550633698917,675084,5292,927616074.00,425641,63.05,18.50,-2.00
22-November-2019,1395.00,1398.55,1371.00,1378.55,1381.094746079069549987,278059,4498,384025824.00,205663,73.96,27.55,-16.45
21-November-2019,1404.00,1417.50,1386.20,1393.00,1403.026581585573749980,319695,11203,448540583.00,93262,29.17,31.30,-11.00
20-November-2019,1368.80,1393.00,1366.00,1380.65,1374.701638512163904480,638323,8780,877503674.00,451299,70.70,27.00,11.85
19-November-2019,1367.30,1378.25,1362.00,1365.35,1369.003713368125250903,129532,3548,177329789.00,50507,38.99,16.25,-1.95
18-November-2019,1393.00,1395.00,1362.00,1366.55,1376.581109676000989309,181945,4872,250462050.00,110471,60.72,33.00,-26.45
15-November-2019,1384.50,1393.15,1366.60,1377.50,1377.730137831036149397,120002,5201,165330372.00,45616,38.01,26.55,-7.00
14-November-2019,1395.70,1405.60,1377.00,1381.05,1390.046857682734061301,110078,5690,153013578.00,46917,42.62,28.60,-14.65
13-November-2019,1420.00,1420.00,1389.00,1392.95,1400.370517169759069509,115552,6533,161815614.00,62802,54.35,31.00,-27.05
11-November-2019,1422.70,1431.00,1407.50,1416.90,1413.884483012347320000,210653,5862,297839008.00,147266,69.91,23.50,-5.80
8-November-2019,1433.40,1447.95,1419.65,1423.05,1430.844265217938498972,95348,4391,136428139.00,33580,35.22,28.30,-10.35
7-November-2019,1454.00,1458.60,1431.10,1435.40,1438.898772919205373083,70574,3330,101548842.00,33534,47.52,27.50,-18.60
6-November-2019,1444.25,1466.95,1438.40,1452.85,1456.708255210828121364,146138,4905,212880431.00,73205,50.09,28.55,8.60
5-November-2019,1451.20,1459.25,1432.00,1439.55,1442.331333019920171824,108483,5836,156468430.00,52944,48.80,27.25,-11.65
4-November-2019,1453.10,1467.85,1450.05,1452.35,1457.196221735959153902,68550,3292,99890801.00,26562,38.75,17.80,-0.75
1-November-2019,1473.00,1481.00,1445.40,1452.20,1464.362774754862938647,106777,5403,156360264.00,45748,42.84,35.60,-20.80
31-October-2019,1482.25,1486.60,1467.75,1473.40,1477.000247434494973172,76788,2908,113415895.00,31895,41.54,18.85,-8.85
30-October-2019,1468.05,1491.15,1466.80,1474.65,1478.276850431872316821,214531,6067,317136211.00,126619,59.02,24.35,6.60
29-October-2019,1437.40,1464.50,1431.20,1460.55,1453.895644036760840808,173119,6282,251696960.00,99479,57.46,33.30,23.15
27-October-2019,1438.80,1438.80,1429.25,1434.65,1434.678782976280562586,38323,2743,54981195.00,28711,74.92,9.55,-4.15
