Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-December-2015,349.80,352.40,344.05,350.95,348.134325495761574162,52142,1811,18152420.00,7970,15.29,8.35,1.15
28-December-2015,353.00,353.00,350.00,350.95,350.970848813946841954,34990,1037,12280470.00,7278,20.80,3.00,-2.05
24-December-2015,359.55,364.00,344.60,351.30,354.874050945801784924,192165,4733,68194372.00,11647,6.06,19.40,-8.25
23-December-2015,361.35,364.20,356.00,357.80,359.268285065894942849,48031,1392,17256015.00,11615,24.18,8.20,-3.55
22-December-2015,358.00,362.50,355.00,360.95,358.179079298944794166,88324,1474,31635809.00,9728,11.01,7.50,2.95
21-December-2015,361.00,361.00,353.10,354.50,355.384452442159383033,48625,1805,17280569.00,17173,35.32,7.90,-6.50
18-December-2015,353.00,362.80,351.00,361.70,360.358307907595604597,87182,2778,31416758.00,27445,31.48,11.80,8.70
17-December-2015,356.10,357.00,350.35,353.90,353.274511320353434775,51721,1818,18271711.00,8247,15.95,6.65,-2.20
16-December-2015,365.00,365.00,351.65,354.60,356.255914279533220498,78581,2556,27994946.00,15068,19.18,13.35,-10.40
15-December-2015,353.90,364.45,350.25,363.40,358.429499612102404965,61872,2170,22176750.00,11429,18.47,14.20,9.50
14-December-2015,350.00,358.10,348.05,353.45,353.278186693541130527,55567,1578,19630609.00,9921,17.85,10.05,3.45
11-December-2015,369.00,378.00,350.65,353.05,362.773474352125031775,2128227,5740,772064303.00,1938750,91.10,27.35,-15.95
10-December-2015,360.05,364.00,358.00,362.70,361.473909809061603315,28229,905,10204047.00,7579,26.85,6.00,2.65
9-December-2015,365.00,367.70,356.40,359.55,360.157549664801033273,162590,1349,58558016.00,11005,6.77,11.30,-5.45
8-December-2015,367.00,371.00,364.00,365.35,367.223841600326597264,24495,904,8995148.00,3776,15.42,7.00,-1.65
7-December-2015,368.00,373.00,365.00,367.40,368.351675209613360942,29459,1110,10851272.00,4361,14.80,8.00,-0.60
