Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,789.90,800.00,772.20,783.10,786.511121392145523368,475525,17801,374005701.00,80722,16.98,27.80,-6.80
29-December-2016,829.80,836.00,782.00,789.90,793.626462534643906417,1201510,30687,953550131.00,607170,50.53,54.00,-39.90
28-December-2016,800.00,841.15,780.00,824.00,821.275122344374918920,724594,30391,595091026.00,81420,11.24,61.15,24.00
27-December-2016,761.00,796.00,761.00,788.90,780.647034248075335658,593610,23478,463399886.00,78727,13.26,35.00,27.90
26-December-2016,847.70,855.00,745.00,765.30,778.683641880252926345,1883236,83632,1466445067.00,192568,10.23,110.00,-82.40
23-December-2016,1101.05,1109.50,821.35,866.10,900.552793029637339621,1173081,59449,1056421371.00,247496,21.10,288.15,-234.95
22-December-2016,1147.45,1147.45,1105.00,1108.60,1123.582615715823466092,11148,1426,12525699.00,4872,43.70,42.45,-38.85
21-December-2016,1142.60,1161.00,1142.00,1147.10,1149.939935293290195526,7109,726,8174923.00,1142,16.06,19.00,4.50
20-December-2016,1164.40,1164.40,1138.00,1141.00,1148.161345253299276287,4698,473,5394062.00,1745,37.14,26.40,-23.40
19-December-2016,1156.55,1167.85,1146.00,1160.85,1157.240120060030015007,3998,575,4626646.00,1230,30.77,21.85,4.30
16-December-2016,1155.85,1161.75,1140.00,1152.75,1150.217589527045363264,92123,605,105961495.00,88005,95.53,21.75,-3.10
15-December-2016,1171.00,1181.40,1149.90,1155.85,1161.326938034742027482,15428,1955,17916952.00,5882,38.13,31.50,-15.15
14-December-2016,1167.40,1184.00,1161.40,1170.05,1173.816010165184243964,7870,844,9237932.00,1991,25.30,22.60,2.65
13-December-2016,1147.10,1167.00,1141.60,1158.65,1154.471332436069986541,3715,471,4288861.00,1384,37.25,25.40,11.55
12-December-2016,1160.50,1160.50,1142.00,1147.40,1149.325147579693034238,4235,679,4867392.00,1200,28.34,18.50,-13.10
9-December-2016,1160.00,1166.20,1147.40,1160.65,1155.135923386657960605,9189,1118,10614544.00,1414,15.39,18.80,0.65
8-December-2016,1129.00,1174.00,1090.55,1162.40,1133.551485699606096934,93424,7103,105900914.00,21383,22.89,83.45,33.40
